Name,Type,Latitude,Longitude
대박김치찌개,음식점,37.4923628,126.9253318
건영한식,음식점,37.5077227,126.9492564
아비꼬 이수점,음식점,37.4873945,126.9806539
서일순대국Ⅱ,음식점,37.4980298,126.9207304
고려왕족발,음식점,37.511438,126.9448461
한솔분식,음식점,37.4866967,126.9814391
한가족,음식점,37.4866967,126.9814391
또와분식,음식점,37.4992049,126.9444822
킬 앤 빠,음식점,37.5123301,126.9377063
진미해장국,음식점,37.4863885,126.9685653
토크쇼,음식점,37.4902378,126.9085915
숯불닭바베큐,음식점,37.4877281,126.9809954
태고,음식점,37.4905172,126.9239177
아싸마늘통닭,음식점,37.4974926,126.9206058
동대문곱창,음식점,37.4990502,126.9301849
이야기클럽,음식점,37.4839625,126.9700629
미스터피자 중앙대점,음식점,37.5079629,126.9625645
백채 보라매점,음식점,37.4983576,126.9207132
스팅(Sting),음식점,37.495286,126.9552942
개성집,음식점,37.5063349,126.9628981
Ju.chef(주셰프),음식점,37.4855743,126.9805328
김밥천국,음식점,37.5077129,126.9605762
맥호프,음식점,37.5012388,126.9340714
오라고,음식점,37.5043118,126.9387225
씨밤,음식점,37.5078464,126.9600755
남자피자 노량진점,음식점,37.5100165,126.9452801
미담길,음식점,37.4949321,126.9566438
동래해물파전,음식점,37.4796889,126.9804669
자금성,음식점,37.4849308,126.9686825
맥반석조개구이,음식점,37.5002788,126.9324248
오케이목장,음식점,37.4781386,126.980506
황제떡볶이,음식점,37.5125745,126.9382367
구노포차,음식점,37.5113773,126.9450099
본가왕해물찜신대방점,음식점,37.4874991,126.9118664
온누리 쭈꾸미 상도점,음식점,37.5058502,126.9501501
원조마포갈비,음식점,37.5125863,126.937343
오후홍콩,음식점,37.5078464,126.9600755
중국성,음식점,37.4877516,126.9663698
동해해물탕,음식점,37.4968322,126.9440508
자매빈대떡,음식점,37.4878799,126.9811448
김채원24시감자탕,음식점,37.4784259,126.9806005
무등산장,음식점,37.512585,126.9383995
이고집 쭈꾸미,음식점,37.4873766,126.9803488
마포최대포숯불갈매기,음식점,37.5081094,126.9638542
손칼국수,음식점,37.4949282,126.9578335
바지락손칼국수,음식점,37.4998491,126.929239
이디야 커피 중앙대점,음식점,37.5069892,126.9584078
장원분식,음식점,37.4905172,126.9239177
도시락촌,음식점,37.4905172,126.9239177
진성참숯불갈비,음식점,37.4997014,126.9515628
희락골,음식점,37.4957791,126.9164914
도스마스 숭실대점,음식점,37.4950185,126.9562275
나눔,음식점,37.4905172,126.9239177
홍어집,음식점,37.5037554,126.9392721
상도해물찜.동태찜,음식점,37.5028642,126.9361609
전주단지네 사당역점,음식점,37.4773348,126.9798736
양지식당,음식점,37.5119705,126.9440367
오리미가,음식점,37.5023074,126.9341704
이탈리안 돈까스,음식점,37.5076543,126.9592333
미가,음식점,37.4905172,126.9239177
한솥,음식점,37.492538,126.9235992
배밭골,음식점,37.4925577,126.9232937
돈통,음식점,37.4871909,126.9803435
왕노가리호프,음식점,37.4790705,126.980845
버거킹 노량진점,음식점,37.5140464,126.9448309
통큰집,음식점,37.4902378,126.9085915
실내포장마차,음식점,37.5097329,126.9403774
신의주찹쌀순대,음식점,37.4948751,126.9570234
명갈비,음식점,37.5053435,126.9460641
까르보네,음식점,37.4841887,126.9718316
비비큐치킨,음식점,37.4861599,126.9681794
한국밥,음식점,37.5128063,126.9439876
네네치킨,음식점,37.4982163,126.9510362
상도실내포장마차,음식점,37.5017806,126.9484801
울엄마쌈밥,음식점,37.4921385,126.9242551
환타지,음식점,37.4990954,126.9267203
진호프,음식점,37.5076149,126.959572
제주흑돼지 소금구이,음식점,37.5131398,126.9396789
스시로로,음식점,37.484054,126.9800944
돈푸대,음식점,37.5032725,126.9367693
콘서트,음식점,37.4794118,126.9805091
대박(2),음식점,37.5083421,126.9610074
희래등,음식점,37.5122033,126.9317414
흑산도홍어,음식점,37.4784274,126.9804592
새마을식당,음식점,37.5127558,126.9444871
깡통,음식점,37.479805,126.9805524
미정국수0410노량진지점,음식점,37.5128063,126.9439876
논고을,음식점,37.4773446,126.9783969
완도수산,음식점,37.4784238,126.9800364
새벽촌,음식점,37.4793923,126.9806518
미스터피자노량진점,음식점,37.5133386,126.9458849
원조영양탕,음식점,37.4971429,126.920111
들풀,음식점,37.5039149,126.9478428
마포주먹고기,음식점,37.4834055,126.9753294
삼성식당,음식점,37.5008763,126.9341387
예가 숯불갈비,음식점,37.5041172,126.938723
꿀까스,음식점,37.4975727,126.9225735
두꺼비부대찌게,음식점,37.5121391,126.9384205
왕곱창막창집,음식점,37.5085081,126.9617471
유가네칡냉면,음식점,37.487838,126.9130533
장원식당,음식점,37.5084548,126.9621517
골목식당,음식점,37.4992441,126.9307058
서울회관,음식점,37.5015158,126.9360138
성원칼국수,음식점,37.5073471,126.949474
유미식당,음식점,37.4864565,126.9678859
국시방,음식점,37.4841887,126.9718316
해뜨는집,음식점,37.4778638,126.9784249
신대방부대 찌개,음식점,37.4974845,126.9286879
우리집,음식점,37.488443,126.9812401
멕시카나치킨,음식점,37.4880609,126.9677428
욜로(YOLO),음식점,37.5086567,126.9616421
종로빈대떡,음식점,37.4806612,126.980993
저팔계솥뚜껑삼겹살,음식점,37.5138179,126.9420481
라이스&포테이토,음식점,37.5071173,126.9587261
처음,음식점,37.5037138,126.9368512
만족양꼬치,음식점,37.4872766,126.9805639
청춘식당,음식점,37.5078569,126.9616781
플로렌스 파티하우스,음식점,37.4920985,126.9242546
국물닭발&매운갈비찜,음식점,37.4945959,126.9577544
스시와,음식점,37.4859068,126.9806481
청년가맥,음식점,37.4785532,126.9796875
남경,음식점,37.5117047,126.9400125
양꼬치 포차,음식점,37.4874179,126.911759
재일,음식점,37.5076972,126.9642252
바오밥이수점,음식점,37.4866841,126.9810209
시어터웨딩라무르,음식점,37.512623,126.9339163
바다회상,음식점,37.5111191,126.9451481
대천분식,음식점,37.5108466,126.9450577
족발의발견,음식점,37.4773588,126.979524
닭살돋는치킨,음식점,37.5028642,126.9361609
원조 순대국,음식점,37.4792126,126.9800878
포마토,음식점,37.488173,126.9796098
비비큐치킨 상도2점,음식점,37.5061747,126.9475374
뽕짜,음식점,37.5129396,126.9453962
장터식당,음식점,37.5144828,126.9370209
준호네돈가스,음식점,37.507487,126.9592763
피자스쿨(동작구청점),음식점,37.5121743,126.9404323
이태리로간고등어,음식점,37.4912653,126.924088
전주전집,음식점,37.4796201,126.9806284
할매순대국,음식점,37.4989784,126.9292213
통통이식당,음식점,37.5103863,126.9459264
중앙돼지마을,음식점,37.5075587,126.959333
고씨네중앙대점,음식점,37.5072089,126.9587972
두레박,음식점,37.5077335,126.9641444
푸른제주,음식점,37.4921385,126.9242551
감탄,음식점,37.5112759,126.9442512
원조소금구이,음식점,37.4990298,126.927436
이천쌀밥,음식점,37.5052422,126.9632378
박씨물고온제비,음식점,37.5072815,126.9397074
쿨호프,음식점,37.4770732,126.9774408
빽다방노량진학원점,음식점,37.5118082,126.9444247
철판왕,음식점,37.4800987,126.9806501
대궁,음식점,37.4912097,126.9248657
궁중참순대,음식점,37.492447,126.924948
항아리냉칼국수,음식점,37.4798872,126.9813088
파스비어앤후,음식점,37.492447,126.924948
샹하이,음식점,37.4846444,126.9792869
노랑통닭,음식점,37.5078246,126.960673
조家네족발왕,음식점,37.4800987,126.9806501
홍콩반점0410보라매공원점,음식점,37.4912653,126.924088
퍼플 치우점(이수),음식점,37.4864786,126.9810135
신가네,음식점,37.5039126,126.9227889
청원통닭,음식점,37.5115596,126.9400066
명동치킨,음식점,37.5039126,126.9227889
피맥하우스(상도점),음식점,37.5037889,126.9483592
한국피자헛보라매점,음식점,37.5080962,126.9262539
응답하라1988,음식점,37.4782412,126.9806053
가야성,음식점,37.495641,126.9534595
광주집 순대국,음식점,37.4876234,126.9815927
명성왕족발 노량진점,음식점,37.5124998,126.9439749
전주식당,음식점,37.4778312,126.977678
오뎅마루 이수역점,음식점,37.4860764,126.9809703
엄마의 손맛,음식점,37.5125597,126.9374938
마산아구·동태찜·탕,음식점,37.5028032,126.9396
늘한결,음식점,37.512954,126.9462059
빨간도깨비,음식점,37.4864786,126.9810135
옛집,음식점,37.4921385,126.9242551
마라탕전문점,음식점,37.4912653,126.924088
족발야시장,음식점,37.4868236,126.9812112
치킨매니아,음식점,37.4946204,126.9573617
황금식당,음식점,37.5126194,126.9371152
버드,음식점,37.5111537,126.9442857
아서원,음식점,37.4906666,126.9817436
샤로스톤(숭실대점),음식점,37.4951024,126.9553194
아르코,음식점,37.5130817,126.9419386
빈,음식점,37.4989755,126.9254305
등촌샤브칼국수,음식점,37.4912653,126.924088
시장족발 노량진역점,음식점,37.5117019,126.9455335
남도추어탕,음식점,37.5005657,126.9331671
미스터아귀찜 미스 칼국수,음식점,37.5043791,126.9397892
태양숯불갈비,음식점,37.5050619,126.9387718
감탄보라매공원점,음식점,37.5144904,126.9309804
종가집,음식점,37.4980298,126.9207304
명태어장,음식점,37.4962506,126.9273965
남도향,음식점,37.4973917,126.9209035
산골안,음식점,37.5038375,126.9381784
다원,음식점,37.5046342,126.9402097
애플뷔페,음식점,37.5140464,126.9448309
돼지굴뚝,음식점,37.4850326,126.97989
황우와꿀꿀이,음식점,37.5009934,126.9373388
신의주찹쌀순대,음식점,37.5128395,126.9451906
순천식당,음식점,37.4832405,126.976563
본비빔밥,음식점,37.4912653,126.924088
흥부네,음식점,37.4902184,126.9082435
비비큐치킨상도점,음식점,37.4975963,126.9434463
신당동의 즉석떡볶이,음식점,37.4912653,126.924088
김밥천국,음식점,37.5030403,126.9365
마루,음식점,37.512873,126.9386635
스파이키2호점,음식점,37.5075071,126.959707
이수식당,음식점,37.4869793,126.9805657
제이스빌,음식점,37.5079345,126.9606692
옥이 아구.메기,음식점,37.4846102,126.9698437
허수아비돈까스,음식점,37.4912097,126.9248657
소소한 일상의 별난,음식점,37.486556,126.9812205
남원추어탕,음식점,37.5126338,126.9295968
가장맛있는족발,음식점,37.4904342,126.9083975
주류창고,음식점,37.5076149,126.959572
해들녘,음식점,37.478616,126.9805968
육수당,음식점,37.4912653,126.924088
어부의 딸,음식점,37.4861438,126.9813776
종로빈대떡,음식점,37.4877281,126.9809954
이수황제곱창,음식점,37.4850326,126.97989
소머리국밥,음식점,37.5028157,126.9353756
먹거리장터,음식점,37.4988317,126.9278493
빅컵(BIG CUP),음식점,37.50468,126.9522137
총신기사식당,음식점,37.4891167,126.9655561
웰덤치킨 대방1호점,음식점,37.5026672,126.9255416
요거프레소 장승배기역점,음식점,37.5046861,126.9383643
와가마마,음식점,37.5114223,126.9450997
남원맛고을,음식점,37.503111,126.9470104
전라도시래기국밥,음식점,37.4989755,126.9254305
실내포장마차,음식점,37.5113564,126.9399597
초록애,음식점,37.5118458,126.9272878
영동호프,음식점,37.4795032,126.9803428
순천(家)집,음식점,37.5129335,126.9348767
그랩커피(grab coffee),음식점,37.5066015,126.9595035
전주식당,음식점,37.5126338,126.9295968
미림,음식점,37.4965889,126.9279368
명가,음식점,37.4912431,126.9240825
마왕족발이수역점,음식점,37.4852066,126.9801104
해랑초밥,음식점,37.5084635,126.961491
춘천닭갈비,음식점,37.4961288,126.9532921
생태한마리,음식점,37.49006,126.97817
왕성갈비,음식점,37.4985471,126.9435641
이수치막,음식점,37.4870372,126.9806995
영일만,음식점,37.4780573,126.9799588
화,음식점,37.4868065,126.980905
노랑통닭,음식점,37.4990771,126.9518814
열린호프,음식점,37.5012476,126.9326451
해오름호프,음식점,37.4913043,126.9810904
이모네포장마차,음식점,37.5125745,126.9382367
본죽,음식점,37.5126967,126.9308125
조은갈비,음식점,37.5004705,126.9417162
오빠이야기 (사주카페),음식점,37.5073554,126.9591639
뉴청해진,음식점,37.5144828,126.9370209
미소야 이수역점,음식점,37.4874346,126.9812312
카페 알파(cafe alpha),음식점,37.5048179,126.953233
또래오래동작대방,음식점,37.5126338,126.9295968
권참치,음식점,37.4785281,126.9805335
미소야(노량진점),음식점,37.5128063,126.9439876
리치,음식점,37.4782473,126.9804752
삼향복집,음식점,37.4775733,126.9807794
엉터리생고기,음식점,37.4839119,126.9737757
엄지곱창,음식점,37.4798872,126.9813088
만두하우스,음식점,37.5126338,126.9295968
도원,음식점,37.4886996,126.9624793
희망酒립대,음식점,37.495387,126.9537752
압구정 봉구비어 신대방삼거리역점,음식점,37.497887,126.9296938
왕국포차,음식점,37.4995836,126.9324799
달달데이,음식점,37.4986309,126.9288564
뚝스토리,음식점,37.512864,126.9380618
충북순대,음식점,37.5078369,126.9638183
강원도 감자옹심이,음식점,37.4819035,126.980966
봉평산골메밀촌,음식점,37.5026442,126.934739
김밥천국,음식점,37.4903375,126.9080654
네꼬,음식점,37.4787857,126.9808376
포항물회,음식점,37.5069715,126.9628418
백채노량진점,음식점,37.5118333,126.9456142
정동진,음식점,37.5109903,126.9443479
에이쓰리바우트커피,음식점,37.5128063,126.9439876
소달구지,음식점,37.4991494,126.9510888
돈주반,음식점,37.5035977,126.9419166
구띠에,음식점,37.491172,126.9249803
포마토,음식점,37.4835724,126.9721385
참새와방앗간,음식점,37.4777612,126.9788571
원산식당,음식점,37.4869019,126.980889
먹깨비포차,음식점,37.4869019,126.980889
돈식당,음식점,37.4835821,126.9741951
휠링,음식점,37.5058114,126.9343468
